0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
55.0, Self-emp-not-inc,0.0, 7th-8th,6.0, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,70124.0,277.0,106.0, Cambodia, <=50K, >50K
60.0, State-gov,489219.0, HS-grad,22.0, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,29070.0,0.0,55.0, Japan, <=50K, >50K
2.0, Local-gov,0.0, Masters,10.0, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,94986.0,0.0,41.0, Thailand, <=50K, >50K
64.0, Self-emp-not-inc,263363.0, Bachelors,17.0, Divorced, Handlers-cleaners, Own-child, Black, Male,37809.0,1112.0,0.0, Honduras, <=50K, >50K
69.0, Federal-gov,205580.0, Preschool,2.0, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,34736.0,3214.0,59.0, England, <=50K, >50K
148.0, Without-pay,555066.0, Masters,10.0, Separated, Exec-managerial, Husband, Other, Female,0.0,800.0,71.0, China, <=50K, >50K
0.0, Without-pay,0.0, 7th-8th,4.0, Married-AF-spouse, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,100527.0,0.0,105.0, Japan, <=50K, >50K
56.0, State-gov,1190287.0, 1st-4th,0.0, Separated, Priv-house-serv, Wife, White, Female,94001.0,913.0,73.0, Hungary, <=50K, >50K
73.0, Self-emp-inc,1144181.0, Assoc-acdm,21.0, Married-spouse-absent, Handlers-cleaners, Other-relative, Other, Female,112677.0,0.0,18.0, South, <=50K, >50K
0.0, Without-pay,184926.0, 10th,31.0, Separated, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,166561.0,0.0,87.0, Dominican-Republic, <=50K, >50K
44.0, Private,162028.0, 10th,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,2415.0,6.0, United-States, >50K, <=50K
6.0, Self-emp-inc,1676738.0, 11th,0.0, Married-AF-spouse, Other-service, Husband, Asian-Pac-Islander, Female,49521.0,1934.0,96.0, Trinadad&Tobago, <=50K, >50K
0.0, State-gov,1419985.0, Doctorate,6.0, Never-married, Exec-managerial, Own-child, White, Male,92010.0,0.0,47.0, Columbia, <=50K, >50K
35.0, Private,220098.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States, >50K, <=50K
4.0, Federal-gov,296630.0, 11th,10.0, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,10601.0,629.0,111.0, Italy, <=50K, >50K
121.0, Without-pay,348660.0, Preschool,4.0, Widowed, Tech-support, Unmarried, Other, Male,32666.0,2589.0,76.0, Thailand, <=50K, >50K
0.0, Self-emp-not-inc,0.0, Assoc-acdm,3.0, Widowed, Handlers-cleaners, Not-in-family, White, Male,120785.0,0.0,58.0, France, <=50K, >50K
77.0, Federal-gov,0.0, Prof-school,13.0, Married-civ-spouse, Tech-support, Wife, White, Male,17989.0,0.0,33.0, Hungary, <=50K, >50K
60.0, Local-gov,276222.0, Bachelors,20.0, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,27356.0,776.0,3.0, Ecuador, <=50K, >50K
25.0, Private,86872.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K, <=50K
52.0, Self-emp-inc,132178.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
78.0, Private,971079.0, Assoc-acdm,4.0, Married-AF-spouse, Priv-house-serv, Unmarried, Black, Female,166354.0,847.0,0.0, Jamaica, <=50K, >50K
110.0, State-gov,125646.0, Prof-school,4.0, Married-AF-spouse, Exec-managerial, Husband, White, Female,103455.0,0.0,62.0, Ireland, <=50K, >50K
50.0, State-gov,288353.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
69.0, Local-gov,0.0, 10th,20.0, Married-AF-spouse, Priv-house-serv, Not-in-family, Black, Female,73993.0,4109.0,106.0, Ecuador, <=50K, >50K
55.0, Without-pay,308320.0, 7th-8th,3.0, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,17919.0,6101.0,20.0, Italy, <=50K, >50K
15.0, Private,0.0, 1st-4th,10.0, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0.0,4048.0,11.0, Vietnam, >50K, <=50K
43.0, Local-gov,462024.0, HS-grad,12.0, Divorced, Protective-serv, Wife, White, Male,31654.0,1766.0,29.0, Portugal, <=50K, >50K
58.0, Federal-gov,833484.0, Masters,4.0, Widowed, Armed-Forces, Wife, White, Male,38066.0,738.0,45.0, Ireland, <=50K, >50K
25.0, Local-gov,311261.0, Assoc-voc,12.0, Married-spouse-absent, Exec-managerial, Own-child, White, Male,20526.0,0.0,80.0, Laos, <=50K, >50K
59.0, Federal-gov,1162379.0, 11th,18.0, Divorced, Craft-repair, Unmarried, Other, Male,111520.0,0.0,134.0, England, <=50K, >50K
93.0, Without-pay,1480837.0, 9th,10.0, Separated, Prof-specialty, Other-relative, White, Female,0.0,0.0,73.0, Ireland, <=50K, >50K
0.0, Local-gov,0.0, Prof-school,6.0, Divorced, Sales, Not-in-family, Black, Female,66858.0,938.0,7.0, China, <=50K, >50K
22.0, Self-emp-not-inc,127930.0, Doctorate,25.0, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,1193.0,76.0, Columbia, >50K, <=50K
1.0, Without-pay,776602.0, 10th,12.0, Divorced, Tech-support, Not-in-family, Black, Female,150678.0,0.0,0.0, Dominican-Republic, <=50K, >50K
35.0, Private,92440.0, 12th,8.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
57.0, Self-emp-inc,0.0, 10th,14.0, Separated, Machine-op-inspct, Wife, White, Male,5506.0,0.0,69.0, Outlying-US(Guam-USVI-etc), <=50K, >50K
31.0, Private,593006.0, Assoc-voc,17.0, Widowed, Sales, Own-child, Amer-Indian-Eskimo, Female,79355.0,4195.0,80.0, Thailand, <=50K, >50K
106.0, Federal-gov,636162.0, 5th-6th,2.0, Separated, Craft-repair, Not-in-family, Black, Male,43479.0,2047.0,41.0, Guatemala, <=50K, >50K
20.0, State-gov,914648.0, Assoc-voc,17.0, Widowed, Armed-Forces, Unmarried, White, Female,67123.0,1848.0,0.0, Laos, <=50K, >50K
-0.0, Self-emp-inc,2955641.0, Doctorate,0.0, Divorced, Machine-op-inspct, Own-child, White, Male,199998.0,0.0,0.0, Outlying-US(Guam-USVI-etc), <=50K, >50K
94.0, Local-gov,1267326.0, 5th-6th,8.0, Married-AF-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,38904.0,0.0,127.0, Ireland, <=50K, >50K
32.0, State-gov,92003.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K, <=50K
90.0, Self-emp-not-inc,350892.0, 12th,12.0, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,11031.0,0.0,142.0, Japan, <=50K, >50K
87.0, Without-pay,1148558.0, Masters,2.0, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,35473.0,6851.0,156.0, Iran, <=50K, >50K
61.0, Private,127012.0, Prof-school,5.0, Married-civ-spouse, Priv-house-serv, Husband, White, Male,63214.0,3969.0,90.0, India, <=50K, >50K
50.0, Private,0.0, Doctorate,29.0, Divorced, Handlers-cleaners, Unmarried, Other, Male,24782.0,3071.0,21.0, Haiti, <=50K, >50K
29.0, Self-emp-not-inc,1061190.0, Prof-school,20.0, Married-civ-spouse, Armed-Forces, Own-child, White, Male,42395.0,2388.0,130.0, Nicaragua, <=50K, >50K
63.0, Self-emp-inc,222289.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
75.0, Local-gov,363208.0, 5th-6th,14.0, Married-spouse-absent, Armed-Forces, Husband, White, Male,63552.0,0.0,-0.0, Hong, <=50K, >50K
38.0, Local-gov,0.0, 12th,7.0, Never-married, Transport-moving, Wife, Black, Female,40562.0,4815.0,0.0, Taiwan, <=50K, >50K
30.0, Private,29662.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,25.0, United-States, >50K, <=50K
38.0, Private,153201.0, HS-grad,14.0, Married-AF-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,54083.0,2189.0,25.0, Guatemala, <=50K, >50K
33.0, Private,208405.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
79.0, Local-gov,0.0, Assoc-voc,21.0, Married-spouse-absent, Transport-moving, Wife, Asian-Pac-Islander, Male,50218.0,1861.0,24.0, Trinadad&Tobago, <=50K, >50K
50.0, Local-gov,0.0, 10th,17.0, Never-married, Machine-op-inspct, Husband, White, Female,25559.0,0.0,47.0, Laos, <=50K, >50K
46.0, Without-pay,316217.0, 1st-4th,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,32816.0,957.0,36.0, Italy, <=50K, >50K
60.0, Federal-gov,471503.0, Assoc-voc,10.0, Married-civ-spouse, Priv-house-serv, Wife, Asian-Pac-Islander, Female,14563.0,0.0,42.0, Japan, <=50K, >50K
60.0, Federal-gov,369578.0, Masters,21.0, Widowed, Farming-fishing, Unmarried, Other, Male,37511.0,0.0,50.0, Holand-Netherlands, <=50K, >50K
20.0, Without-pay,0.0, 5th-6th,17.0, Separated, Priv-house-serv, Wife, Amer-Indian-Eskimo, Male,86114.0,0.0,0.0, El-Salvador, <=50K, >50K
40.0, Local-gov,71514.0, HS-grad,7.0, Separated, Armed-Forces, Not-in-family, White, Male,76545.0,241.0,32.0, Canada, <=50K, >50K
44.0, Private,116632.0, 10th,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
51.0, State-gov,572495.0, Preschool,5.0, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,53736.0,0.0,71.0, Cuba, <=50K, >50K
64.0, Self-emp-inc,1199599.0, 12th,21.0, Never-married, Exec-managerial, Own-child, Black, Female,0.0,7614.0,0.0, Canada, <=50K, >50K
116.0, Private,1770412.0, Prof-school,15.0, Widowed, Priv-house-serv, Unmarried, Black, Female,12030.0,428.0,31.0, Holand-Netherlands, <=50K, >50K
49.0, Local-gov,978182.0, 5th-6th,8.0, Married-spouse-absent, Adm-clerical, Husband, Black, Male,17054.0,0.0,127.0, Scotland, <=50K, >50K
26.0, Private,0.0, Prof-school,6.0, Married-civ-spouse, Other-service, Other-relative, Black, Male,51439.0,886.0,40.0, Germany, <=50K, >50K
36.0, Self-emp-inc,0.0, 9th,0.0, Married-AF-spouse, Armed-Forces, Other-relative, White, Female,140696.0,0.0,173.0, Trinadad&Tobago, <=50K, >50K
45.0, Self-emp-inc,197332.0, 10th,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, >50K, <=50K
60.0, Private,245062.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
44.0, Self-emp-not-inc,234885.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K, <=50K
40.0, Private,72887.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K, <=50K
11.0, Federal-gov,540174.0, Assoc-acdm,11.0, Widowed, Transport-moving, Wife, Other, Female,0.0,2135.0,107.0, Nicaragua, <=50K, >50K
51.0, Self-emp-inc,2205702.0, HS-grad,6.0, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,17828.0,0.0,110.0, Outlying-US(Guam-USVI-etc), <=50K, >50K
0.0, Self-emp-not-inc,2465677.0, 12th,0.0, Separated, Protective-serv, Husband, Other, Male,39541.0,5715.0,56.0, Portugal, <=50K, >50K
12.0, Private,667395.0, 9th,7.0, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Male,29847.0,0.0,80.0, Vietnam, <=50K, >50K
57.0, State-gov,734240.0, Assoc-voc,10.0, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,22610.0,0.0,54.0, Poland, <=50K, >50K
69.0, State-gov,0.0, 10th,7.0, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,35758.0,0.0,45.0, Jamaica, <=50K, >50K
46.0, Local-gov,541672.0, Prof-school,4.0, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,78370.0,0.0,92.0, Peru, <=50K, >50K
30.0, Federal-gov,113150.0, HS-grad,17.0, Divorced, Transport-moving, Own-child, White, Female,37631.0,0.0,47.0, China, <=50K, >50K
5.0, Self-emp-not-inc,1167809.0, 5th-6th,8.0, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,57049.0,1946.0,43.0, Columbia, <=50K, >50K
71.0, Private,714290.0, Preschool,4.0, Married-spouse-absent, Tech-support, Other-relative, White, Male,50240.0,498.0,52.0, Puerto-Rico, <=50K, >50K
51.0, Federal-gov,0.0, 5th-6th,16.0, Never-married, Transport-moving, Not-in-family, White, Male,11965.0,2276.0,56.0, Peru, <=50K, >50K
59.0, Private,90909.0, Preschool,14.0, Divorced, Handlers-cleaners, Other-relative, White, Male,7078.0,541.0,39.0, Germany, >50K, <=50K
30.0, Private,118551.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,16.0, United-States, >50K, <=50K
60.0, Private,201965.0, 10th,10.0, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
69.0, State-gov,996950.0, Masters,0.0, Separated, Prof-specialty, Wife, Black, Male,83352.0,1530.0,47.0, Haiti, <=50K, >50K
68.0, Without-pay,1619410.0, 11th,16.0, Divorced, Adm-clerical, Other-relative, White, Male,73699.0,831.0,133.0, Germany, <=50K, >50K
83.0, Private,705323.0, 10th,17.0, Divorced, Exec-managerial, Other-relative, White, Male,5617.0,824.0,61.0, Scotland, <=50K, >50K
49.0, Private,99096.0, Assoc-acdm,15.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,12461.0,0.0,55.0, Portugal, <=50K, >50K
0.0, Private,471706.0, Masters,-0.0, Never-married, Prof-specialty, Own-child, Other, Male,60634.0,6396.0,1.0, Japan, <=50K, >50K
0.0, Without-pay,0.0, Assoc-acdm,9.0, Married-AF-spouse, Exec-managerial, Unmarried, White, Male,18636.0,2284.0,112.0, Italy, <=50K, >50K
156.0, Self-emp-not-inc,445999.0, 12th,14.0, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,8869.0,1993.0,75.0, Peru, <=50K, >50K
39.0, Without-pay,0.0, Prof-school,11.0, Separated, Farming-fishing, Wife, White, Female,60670.0,80.0,0.0, Scotland, <=50K, >50K
27.0, Local-gov,0.0, Bachelors,15.0, Married-spouse-absent, Protective-serv, Husband, Amer-Indian-Eskimo, Male,31897.0,518.0,57.0, Greece, <=50K, >50K
40.0, Local-gov,474187.0, Masters,16.0, Married-AF-spouse, Handlers-cleaners, Own-child, Black, Male,41944.0,1563.0,32.0, Cuba, <=50K, >50K
50.0, Self-emp-inc,334965.0, Bachelors,20.0, Married-spouse-absent, Transport-moving, Own-child, Black, Male,0.0,1331.0,96.0, Cuba, <=50K, >50K
63.0, State-gov,311808.0, 5th-6th,2.0, Married-spouse-absent, Prof-specialty, Husband, Black, Female,43134.0,447.0,61.0, Trinadad&Tobago, <=50K, >50K
9.0, Without-pay,431674.0, 11th,1.0, Separated, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,93463.0,1440.0,0.0, Scotland, <=50K, >50K
57.0, Federal-gov,1236438.0, Assoc-voc,15.0, Separated, Tech-support, Own-child, White, Male,24868.0,0.0,67.0, Holand-Netherlands, <=50K, >50K
71.0, Self-emp-not-inc,0.0, Assoc-acdm,14.0, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male,21694.0,546.0,3.0, Germany, <=50K, >50K
24.0, Private,342654.0, 10th,12.0, Separated, Transport-moving, Unmarried, White, Male,7467.0,0.0,59.0, Canada, >50K, <=50K
111.0, Local-gov,731439.0, Masters,27.0, Married-AF-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,50015.0,0.0,0.0, England, <=50K, >50K
43.0, Federal-gov,305615.0, 11th,16.0, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,50513.0,0.0,69.0, Guatemala, <=50K, >50K
40.0, Without-pay,60820.0, Assoc-acdm,13.0, Never-married, Protective-serv, Not-in-family, White, Female,27291.0,0.0,60.0, Iran, <=50K, >50K
90.0, Federal-gov,375663.0, HS-grad,10.0, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,66751.0,0.0,94.0, Japan, <=50K, >50K
43.0, Self-emp-inc,0.0, Doctorate,20.0, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,27642.0,4258.0,159.0, Germany, <=50K, >50K
13.0, Without-pay,378754.0, Prof-school,15.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,9990.0,2720.0,160.0, Cuba, <=50K, >50K
30.0, Without-pay,94471.0, 1st-4th,15.0, Married-spouse-absent, Exec-managerial, Wife, Black, Male,95573.0,3444.0,64.0, China, <=50K, >50K
31.0, Federal-gov,0.0, 7th-8th,8.0, Separated, Transport-moving, Own-child, White, Male,127859.0,1415.0,4.0, Thailand, <=50K, >50K
83.0, Private,0.0, Assoc-acdm,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,690.0,108.0, England, <=50K, >50K
58.0, Self-emp-inc,1208985.0, 9th,26.0, Never-married, Exec-managerial, Other-relative, Black, Male,20586.0,89.0,134.0, Hungary, <=50K, >50K
163.0, Private,1303849.0, 1st-4th,11.0, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,18584.0,2587.0,0.0, Nicaragua, <=50K, >50K
37.0, Federal-gov,406746.0, Masters,3.0, Divorced, Armed-Forces, Husband, Black, Male,35639.0,1685.0,110.0, Honduras, <=50K, >50K
71.0, State-gov,0.0, Assoc-acdm,25.0, Married-AF-spouse, Armed-Forces, Unmarried, Black, Female,2091.0,977.0,0.0, Dominican-Republic, <=50K, >50K
2.0, State-gov,0.0, 5th-6th,11.0, Widowed, Armed-Forces, Unmarried, Asian-Pac-Islander, Male,48697.0,1370.0,92.0, Hong, <=50K, >50K
44.0, Private,1181182.0, 5th-6th,21.0, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0.0,0.0,25.0, Cambodia, <=50K, >50K
11.0, Federal-gov,0.0, 9th,15.0, Never-married, Adm-clerical, Wife, Other, Female,0.0,4757.0,106.0, South, <=50K, >50K
55.0, Private,0.0, Preschool,21.0, Married-spouse-absent, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0.0,3076.0,141.0, Trinadad&Tobago, <=50K, >50K
37.0, Self-emp-inc,0.0, Assoc-acdm,17.0, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,45649.0,0.0,86.0, Thailand, <=50K, >50K
52.0, Local-gov,585699.0, HS-grad,11.0, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,21596.0,1748.0,76.0, Iran, <=50K, >50K
65.0, Federal-gov,0.0, 11th,23.0, Widowed, Tech-support, Wife, Other, Male,81156.0,0.0,13.0, Haiti, <=50K, >50K
65.0, State-gov,570685.0, 1st-4th,15.0, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,68499.0,0.0,17.0, Holand-Netherlands, <=50K, >50K
34.0, Private,337587.0, 10th,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
1.0, Self-emp-inc,0.0, 10th,18.0, Married-AF-spouse, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,140.0, Vietnam, <=50K, >50K
85.0, Without-pay,854572.0, Assoc-voc,21.0, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,88673.0,354.0,97.0, Philippines, <=50K, >50K
34.0, Private,108116.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
0.0, Self-emp-not-inc,714440.0, 1st-4th,20.0, Married-AF-spouse, Adm-clerical, Own-child, Black, Female,0.0,0.0,77.0, Japan, >50K, <=50K
50.0, Private,196232.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,50.0, United-States, >50K, <=50K
0.0, Private,722660.0, Assoc-voc,12.0, Married-AF-spouse, Other-service, Wife, Black, Male,27798.0,5580.0,63.0, Japan, <=50K, >50K
37.0, Local-gov,186035.0, 10th,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, >50K, <=50K
44.0, Private,177905.0, 10th,10.0, Divorced, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,58.0, United-States, >50K, <=50K
19.0, Self-emp-not-inc,1094000.0, 10th,27.0, Never-married, Protective-serv, Not-in-family, Other, Female,153586.0,3334.0,62.0, Nicaragua, <=50K, >50K
42.0, Private,221172.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
128.0, Federal-gov,0.0, Masters,18.0, Widowed, Sales, Wife, Other, Male,39909.0,260.0,0.0, Honduras, <=50K, >50K
29.0, Private,272935.0, Masters,11.0, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,45800.0,838.0,74.0, Iran, <=50K, >50K
51.0, Private,697768.0, Masters,18.0, Never-married, Adm-clerical, Wife, White, Male,0.0,1200.0,50.0, Haiti, <=50K, >50K
50.0, Without-pay,453790.0, 12th,17.0, Separated, Priv-house-serv, Unmarried, Other, Female,25825.0,0.0,27.0, Guatemala, <=50K, >50K
48.0, Local-gov,484546.0, 7th-8th,13.0, Separated, Tech-support, Other-relative, White, Female,8949.0,0.0,105.0, Philippines, <=50K, >50K
32.0, Self-emp-inc,654540.0, Preschool,7.0, Married-civ-spouse, Other-service, Own-child, Other, Female,61936.0,1009.0,54.0, Thailand, <=50K, >50K
41.0, Private,101739.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States, >50K, <=50K
59.0, State-gov,292619.0, Bachelors,6.0, Never-married, Protective-serv, Wife, White, Male,10466.0,0.0,51.0, El-Salvador, >50K, <=50K
90.0, Self-emp-not-inc,1032004.0, 5th-6th,5.0, Divorced, Sales, Wife, Black, Male,31736.0,3003.0,7.0, Peru, <=50K, >50K
57.0, Self-emp-not-inc,524471.0, Masters,17.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,5830.0,0.0,51.0, India, <=50K, >50K
116.0, Self-emp-not-inc,317886.0, Doctorate,20.0, Married-civ-spouse, Protective-serv, Wife, White, Male,0.0,0.0,45.0, Ireland, <=50K, >50K
28.0, Self-emp-inc,0.0, Assoc-acdm,17.0, Never-married, Farming-fishing, Not-in-family, White, Female,20174.0,37.0,61.0, United-States, <=50K, >50K
163.0, Federal-gov,0.0, Assoc-voc,9.0, Never-married, Handlers-cleaners, Wife, Other, Male,147404.0,4907.0,0.0, Portugal, <=50K, >50K
37.0, Private,293796.0, 1st-4th,18.0, Widowed, Transport-moving, Husband, White, Male,10254.0,1252.0,59.0, Honduras, <=50K, >50K
12.0, Without-pay,1141251.0, 9th,14.0, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,110533.0,6937.0,121.0, Dominican-Republic, <=50K, >50K
74.0, Local-gov,230433.0, 5th-6th,6.0, Married-spouse-absent, Adm-clerical, Unmarried, Other, Female,62181.0,0.0,7.0, Nicaragua, <=50K, >50K
32.0, Private,864494.0, Assoc-voc,10.0, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,35258.0,1441.0,26.0, Peru, <=50K, >50K
18.0, Self-emp-inc,0.0, 12th,11.0, Never-married, Tech-support, Wife, White, Female,79472.0,0.0,56.0, Trinadad&Tobago, <=50K, >50K
161.0, Without-pay,1257199.0, 7th-8th,9.0, Married-civ-spouse, Priv-house-serv, Not-in-family, Other, Male,105655.0,96.0,74.0, Yugoslavia, <=50K, >50K
52.0, Federal-gov,189354.0, 5th-6th,12.0, Married-spouse-absent, Adm-clerical, Wife, White, Male,23589.0,274.0,14.0, India, <=50K, >50K
8.0, Local-gov,493847.0, HS-grad,5.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Male,24990.0,703.0,94.0, Germany, <=50K, >50K
31.0, Federal-gov,288198.0, Assoc-voc,15.0, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,56160.0,948.0,0.0, Mexico, <=50K, >50K
57.0, Federal-gov,379374.0, HS-grad,16.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,1538.0,68.0, Puerto-Rico, <=50K, >50K
39.0, Local-gov,0.0, 12th,8.0, Separated, Priv-house-serv, Unmarried, White, Female,43448.0,0.0,27.0, Hungary, <=50K, >50K
82.0, Private,0.0, 9th,12.0, Married-AF-spouse, Adm-clerical, Not-in-family, White, Female,35287.0,313.0,6.0, Guatemala, <=50K, >50K
51.0, Local-gov,1752406.0, 12th,17.0, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,32805.0,7546.0,30.0, Germany, <=50K, >50K
33.0, Federal-gov,319560.0, Assoc-voc,11.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, >50K, <=50K
71.0, Without-pay,888689.0, Assoc-acdm,12.0, Married-spouse-absent, Farming-fishing, Wife, White, Female,41968.0,1327.0,72.0, Holand-Netherlands, <=50K, >50K
99.0, Federal-gov,0.0, Masters,18.0, Separated, Protective-serv, Wife, Other, Female,104551.0,0.0,132.0, England, <=50K, >50K
27.0, Local-gov,828766.0, Doctorate,13.0, Never-married, Tech-support, Not-in-family, White, Female,30357.0,1722.0,0.0, Ireland, <=50K, >50K
6.0, Self-emp-not-inc,1202229.0, 7th-8th,17.0, Widowed, Armed-Forces, Not-in-family, White, Male,78066.0,0.0,0.0, Peru, <=50K, >50K
31.0, Federal-gov,651716.0, Prof-school,26.0, Divorced, Transport-moving, Not-in-family, Other, Male,1957.0,2904.0,107.0, Holand-Netherlands, <=50K, >50K
54.0, Private,212960.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States, >50K, <=50K
47.0, Private,264052.0, 10th,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
22.0, Local-gov,0.0, 10th,5.0, Never-married, Handlers-cleaners, Unmarried, White, Male,35352.0,6824.0,174.0, Taiwan, <=50K, >50K
52.0, Self-emp-not-inc,334273.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K, <=50K
8.0, Self-emp-not-inc,240559.0, 11th,4.0, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,56844.0,0.0,22.0, Iran, <=50K, >50K
41.0, Without-pay,38684.0, Masters,23.0, Married-civ-spouse, Other-service, Unmarried, White, Male,11666.0,0.0,74.0, Yugoslavia, <=50K, >50K
19.0, Local-gov,0.0, 9th,15.0, Never-married, Transport-moving, Unmarried, Other, Female,29435.0,0.0,92.0, Guatemala, <=50K, >50K
